catch_ratio,created_at,id,is_parent,mission_number,notes,parent_catch,parent_catch_id,relative_abundance_category,relative_abundance_category_id,set_number,species,species_aphia_id,species_code,species_en,species_fr,species_scientific,species_uuid,specimen_count,unweighed_baskets
,2023-06-30 04:02:16 UTC,917,No,TEL-2023-010,,,,,,7,NORTHERN HAGFISH; GLUTINOSA,271309,241,NORTHERN HAGFISH; GLUTINOSA,Myxine de vase,Myxine limosa,a9abdfc4-0f05-4779-8683-c2d1838e88a8,,
,2023-06-30 03:56:19 UTC,909,No,TEL-2023-010,,,,,,7,"MONKFISH,GOOSEFISH,ANGLER",159184,400,"MONKFISH,GOOSEFISH,ANGLER",Baudroie d'Amérique,Lophius americanus,eb394776-0410-4c53-aa21-a3a4b0aba073,,
,2023-06-30 04:02:55 UTC,918,No,TEL-2023-010,,,,,,7,NORTHERN SAND LANCE,151520,610,NORTHERN SAND LANCE,Lançon du nord,Ammodytes dubius,e1d1886b-027c-4fec-a4c7-328731d3839b,,
,2023-06-30 04:00:48 UTC,916,No,TEL-2023-010,,,,,,7,BUTTERFISH,159828,701,BUTTERFISH,Stromatée à fossette,Peprilus triacanthus,af1c13d6-f851-488f-bf35-e047d1a85587,,
,2023-06-30 04:09:59 UTC,924,No,TEL-2023-010,,,,,,7,"Striped Pink Shrimp, Aesop Shrimp",107651,2212,"Striped Pink Shrimp, Aesop Shrimp",Crevette ésope,Pandalus montagui,31b2e6a0-c86e-40bf-88b2-15b058f18bf7,49,
,2023-06-30 03:57:43 UTC,913,No,TEL-2023-010,,,,,,7,Bristled longbeak shrimp,158356,2214,Bristled longbeak shrimp,Crevette - Dichelopandalus leptocerus,Dichelopandalus leptocerus,0a120f9d-714f-48bc-925f-b39b246f8f17,56,
,2023-06-30 04:51:35 UTC,925,No,TEL-2023-010,,,,,,7,JONAH CRAB,158056,2511,JONAH CRAB,Crabe tourteau boreal,Cancer borealis,cdfcf0a9-f001-42b3-b1d4-6864a26ff297,,
,2023-06-30 03:55:51 UTC,908,No,TEL-2023-010,,,,,,7,AMERICAN LOBSTER,156134,2550,AMERICAN LOBSTER,Homard américain,Homarus americanus,fa1d2e4f-ecf5-414f-a342-c3aa3c346bd2,,
,2023-06-30 04:05:57 UTC,921,No,TEL-2023-010,,,,,,7,Octopus (Bathypolypus sp.),138265,4508,Octopus (Bathypolypus sp.),Poulpes (Bathypolypus sp.),Bathypolypus sp.,72243fbc-9075-11ec-8fd9-a08cfde36583,1,
,2023-06-30 04:04:58 UTC,920,No,TEL-2023-010,,,,,,7,BOBTAIL SQUID; SEPIOLODAE,11725,4536,BOBTAIL SQUID; SEPIOLODAE,Sepiolidae non-spécifié,Sepiolidae (f.),2d243cc2-5f7c-4dfe-94a6-d6341b770eaf,3,
,2023-06-30 05:07:04 UTC,926,No,TEL-2023-010,,,,,,7,Molpadia unidentified,123540,6718,Molpadia unidentified,Molpadia non-spécifié,Molpadia sp.,514dd278-b58d-4d5a-a474-63f259a34c5a,1,
,2023-06-30 04:03:54 UTC,919,No,TEL-2023-010,,,,,,7,Sea Pen (P. aculeata),128515,8367,Sea Pen (P. aculeata),Plume de mer (P. aculeata),Pennatula aculeata,2f9985be-dbe1-11ec-bdaf-a08cfde36583,6,
,2023-06-30 05:10:51 UTC,927,No,TEL-2023-010,unknown clam,,,,,7,FIRST UNIDENTIFIED PER SET; UNIDENTIFIED,,9991,FIRST UNIDENTIFIED PER SET; UNIDENTIFIED,,,1ba6f374-ec91-410b-bceb-296f503edc78,1,
,2023-06-30 08:32:07 UTC,928,No,TEL-2023-010,,,,,,8,WHITE HAKE,126504,12,WHITE HAKE,Merluche blanche,Urophycis tenuis,8e60de8c-89fd-416d-8d5d-9f9e6d72c47c,,
,2023-06-30 08:34:30 UTC,933,No,TEL-2023-010,,,,,,8,SQUIRREL OR RED HAKE,126503,13,SQUIRREL OR RED HAKE,Merluche-écureuil,Urophycis chuss,5976e380-8d3d-4038-8806-83434953a43a,,
,2023-06-30 08:32:28 UTC,929,No,TEL-2023-010,,,,,,8,SILVER HAKE,158962,14,SILVER HAKE,Merlu argenté,Merluccius bilinearis,23d02f66-fed3-41f2-b392-02acd2e705f7,,
,2023-06-30 08:33:58 UTC,931,No,TEL-2023-010,,,,,,8,REDFISH UNSEPARATED,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b,,
,2023-06-30 08:33:41 UTC,930,No,TEL-2023-010,,,,,,8,HALIBUT ATLANTIC,127138,30,HALIBUT ATLANTIC,Flétan Atlantique,Hippoglossus hippoglossus,dbf46c6f-f6dc-4c38-93bf-437d34ff9beb,,
,2023-06-30 08:41:51 UTC,940,Yes,TEL-2023-010,,,,,,8,AMERICAN PLAICE,127137,40,AMERICAN PLAICE,Plie canadienne,Hippoglossoides platessoides,6122d593-0a34-4591-8ab6-65f693d17cc7,,
,2023-06-30 08:41:24 UTC,939,No,TEL-2023-010,,,,,,8,WITCH FLOUNDER,127136,41,WITCH FLOUNDER,Plie grise,Glyptocephalus cynoglossus,c665a6f0-abf2-43ff-98b1-5698d3e4c820,,
,2023-06-30 08:34:40 UTC,934,No,TEL-2023-010,,,,,,8,HERRING ATLANTIC,126417,60,HERRING ATLANTIC,Hareng atlantique,Clupea harengus,5d02abb7-3748-44b9-83cf-d72cdeaa02ac,,
,2023-06-30 08:34:58 UTC,935,No,TEL-2023-010,,,,,,8,SPINY DOGFISH,105923,220,SPINY DOGFISH,Aiguillat commun,Squalus acanthias,1e170cdf-4f3b-47c9-bad4-64947d79bd6c,,
,2023-06-30 08:45:28 UTC,945,No,TEL-2023-010,,,,,,8,NORTHERN HAGFISH; GLUTINOSA,271309,241,NORTHERN HAGFISH; GLUTINOSA,Myxine de vase,Myxine limosa,a9abdfc4-0f05-4779-8683-c2d1838e88a8,,
,2023-06-30 08:35:41 UTC,936,No,TEL-2023-010,,,,,,8,"MONKFISH,GOOSEFISH,ANGLER",159184,400,"MONKFISH,GOOSEFISH,ANGLER",Baudroie d'Amérique,Lophius americanus,eb394776-0410-4c53-aa21-a3a4b0aba073,,
,2023-06-30 08:44:15 UTC,943,No,TEL-2023-010,,,,,,8,BUTTERFISH,159828,701,BUTTERFISH,Stromatée à fossette,Peprilus triacanthus,af1c13d6-f851-488f-bf35-e047d1a85587,,
,2023-06-30 08:37:35 UTC,937,No,TEL-2023-010,,,,,,8,Bristled longbeak shrimp,158356,2214,Bristled longbeak shrimp,Crevette - Dichelopandalus leptocerus,Dichelopandalus leptocerus,0a120f9d-714f-48bc-925f-b39b246f8f17,228,
,2023-06-30 08:39:41 UTC,938,No,TEL-2023-010,,,,,,8,JONAH CRAB,158056,2511,JONAH CRAB,Crabe tourteau boreal,Cancer borealis,cdfcf0a9-f001-42b3-b1d4-6864a26ff297,,
,2023-06-30 08:34:08 UTC,932,No,TEL-2023-010,,,,,,8,AMERICAN LOBSTER,156134,2550,AMERICAN LOBSTER,Homard américain,Homarus americanus,fa1d2e4f-ecf5-414f-a342-c3aa3c346bd2,,
,2023-06-30 08:44:31 UTC,944,No,TEL-2023-010,,,,,,8,SHORT-FIN SQUID,153087,4511,SHORT-FIN SQUID,Encornet rouge nordique,Illex illecebrosus,a34b02ba-08d9-449c-ae3a-895ecbf356f7,,
,2023-06-30 08:47:35 UTC,946,No,TEL-2023-010,,,,,,8,Sea Anemones unidentified (Bolocera sp.),100698,8317,Sea Anemones unidentified (Bolocera sp.),Anémones de mer non-spécifié (Bolocera sp.),Bolocera sp.,5ea9bbd0-df09-4a32-93e9-058c252befdf,2,
,2023-06-30 08:43:38 UTC,942,No,TEL-2023-010,,,,,,8,SEA PEN; PENNATULACEA,1609360,8318,SEA PEN; PENNATULACEA,,Pennatuloidea,61a54fa2-aa5d-41bb-bbe8-c080e2572a3c,4,
,2023-06-30 12:04:15 UTC,948,No,TEL-2023-010,,,,,,9,COD ATLANTIC,126436,10,COD ATLANTIC,Morue franche,Gadus morhua,660a658e-7e1c-4ee8-9320-b2faefd69898,,
,2023-06-30 12:02:09 UTC,947,No,TEL-2023-010,,,,,,9,HADDOCK,126437,11,HADDOCK,Aiglefin,Melanogrammus aeglefinus,2a595a64-620c-4678-838e-d69cc81ffecd,,
,2023-06-30 12:30:12 UTC,976,No,TEL-2023-010,,,,,,9,WINTER FLOUNDER,158885,43,WINTER FLOUNDER,Plie rouge,Pseudopleuronectes americanus,b0575f0d-61af-4a70-b7e2-2985f815e323,,
,2023-06-30 12:24:49 UTC,973,No,TEL-2023-010,,,,,,9,HERRING ATLANTIC,126417,60,HERRING ATLANTIC,Hareng atlantique,Clupea harengus,5d02abb7-3748-44b9-83cf-d72cdeaa02ac,,
,2023-06-30 12:24:33 UTC,972,No,TEL-2023-010,,,,,,9,BLUEBACK HERRING,158667,165,BLUEBACK HERRING,Alose d'été,Alosa aestivalis,312c83bf-7862-4493-b82c-c47ce623266f,,
,2023-06-30 12:14:03 UTC,960,No,TEL-2023-010,,,,,,9,NORTHERN SAND LANCE,151520,610,NORTHERN SAND LANCE,Lançon du nord,Ammodytes dubius,e1d1886b-027c-4fec-a4c7-328731d3839b,,
,2023-06-30 12:23:55 UTC,971,No,TEL-2023-010,,,,,,9,BUTTERFISH,159828,701,BUTTERFISH,Stromatée à fossette,Peprilus triacanthus,af1c13d6-f851-488f-bf35-e047d1a85587,,
,2023-06-30 12:15:58 UTC,963,No,TEL-2023-010,,,,,,9,Sea Potato (B. ovifera),103815,1812,Sea Potato (B. ovifera),Patate de mer (B. ovifera),Boltenia ovifera,7224ae84-9075-11ec-8fd9-a08cfde36583,1,
,2023-06-30 12:13:30 UTC,959,No,TEL-2023-010,,,,,,9,SEA SQUIRTS,103483,1821,SEA SQUIRTS,Ascidie non-spécifié (Ascidia sp.),Ascidia sp.,dfffab0a-2802-4e0e-aca8-d8829f1b0a58,3,
,2023-06-30 12:21:15 UTC,968,No,TEL-2023-010,,,,,,9,Lamp shell unidentified,104040,1932,Lamp shell unidentified,Térébratule non-spécifié,Terebratulina sp.,94d9e147-4628-4a77-be6d-c01e45fcf2d0,2,
,2023-06-30 12:20:23 UTC,967,No,TEL-2023-010,,,,,,9,Turban Barnacle,106207,2062,Turban Barnacle,Balane turbané,Chirona hameri,7224580f-9075-11ec-8fd9-a08cfde36583,3,
,2023-06-30 12:09:46 UTC,953,No,TEL-2023-010,,,,,,9,JONAH CRAB,158056,2511,JONAH CRAB,Crabe tourteau boreal,Cancer borealis,cdfcf0a9-f001-42b3-b1d4-6864a26ff297,,
,2023-06-30 12:14:34 UTC,961,No,TEL-2023-010,,,,,,9,Arctic Lyre Crab/Lesser toad crab,107323,2521,Arctic Lyre Crab/Lesser toad crab,Crabe lyre (arctique),Hyas coarctatus,49122567-60f1-43fb-9c29-dff4f32fcba4,,
,2023-06-30 12:22:52 UTC,969,No,TEL-2023-010,,,,,,9,PARATHEMISTO,101800,2809,PARATHEMISTO,Hypéride non-spécifié (Themisto sp.),Themisto sp.,2f9d58db-dbe1-11ec-bdaf-a08cfde36583,1,
,2023-06-30 12:18:33 UTC,966,No,TEL-2023-010,,,,,,9,SEA SCALLOP,156972,4321,SEA SCALLOP,Pétoncle géant,Placopecten magellanicus,25b9a3e3-ecee-4cb5-aa68-6a186aaf4e08,,
,2023-06-30 12:17:40 UTC,965,No,TEL-2023-010,,,,,,9,ICELAND SCALLOP,140692,4322,ICELAND SCALLOP,Pétoncle d'Islande,Chlamys islandica,e4ce5a9e-52b8-4795-861f-2c6c59359315,0,
,2023-06-30 12:15:01 UTC,962,No,TEL-2023-010,,,,,,9,Octopus (Bathypolypus sp.),138265,4508,Octopus (Bathypolypus sp.),Poulpes (Bathypolypus sp.),Bathypolypus sp.,72243fbc-9075-11ec-8fd9-a08cfde36583,1,
,2023-06-30 12:07:07 UTC,950,No,TEL-2023-010,,,,,,9,Cushion Star (H. phrygiana),124043,6117,Cushion Star (H. phrygiana),Étoile de mer coussin (H. phrygiana),Hippasteria phrygiana,5ce7e263-b11b-4cc1-9301-11c58a374086,3,
,2023-06-30 12:10:06 UTC,954,No,TEL-2023-010,,,,,,9,BLOOD STAR  GENUS; INCL HENRICA SP,123276,6118,BLOOD STAR  GENUS; INCL HENRICA SP,Étoiles de mer sanguine (Henricia sp.),Henricia sp.,f974059b-1e00-4bd9-91ca-30cca314741b,4,
,2023-06-30 12:10:27 UTC,955,No,TEL-2023-010,,,,,,9,SPINY SUNSTAR,124154,6123,SPINY SUNSTAR,Soleil de mer épineux,Crossaster papposus,b3df1443-8ff8-437d-93c3-6c692110ba84,1,
,2023-06-30 12:10:58 UTC,956,No,TEL-2023-010,,,,,,9,DAISY,125125,6211,DAISY,Ophiure pâquerette,Ophiopholis aculeata,c0a542dd-570a-41e1-86fc-de2b78e1949e,1,
,2023-06-30 12:25:03 UTC,974,No,TEL-2023-010,,,,,,9,SEA URCHIN  GREEN,124321,6411,SEA URCHIN  GREEN,Oursin vert,Strongylocentrotus droebachiensis,e024b31e-6a77-442b-8eee-c3d8535a66e8,68,
,2023-06-30 12:06:01 UTC,949,No,TEL-2023-010,,,,,,9,SEA CUCUMBER  COMMON,124612,6611,SEA CUCUMBER  COMMON,Concombre du nord,Cucumaria frondosa,39826bd2-ed68-414b-b431-17a8166ac754,3,
,2023-06-30 12:23:35 UTC,970,No,TEL-2023-010,,,,,,9,Sea Anemones unidentified (Bolocera sp.),100698,8317,Sea Anemones unidentified (Bolocera sp.),Anémones de mer non-spécifié (Bolocera sp.),Bolocera sp.,5ea9bbd0-df09-4a32-93e9-058c252befdf,1,
,2023-06-30 12:16:26 UTC,964,No,TEL-2023-010,,,,,,9,Hydrozoans unidentified (Hydrozoa),1337,8400,Hydrozoans unidentified (Hydrozoa),Hydrozoaires non-spécifié (Hydrozoa),Hydrozoa (c.),7f08e665-7e0d-4c15-9510-46b1cdf388eb,1,
,2023-06-30 12:12:35 UTC,958,No,TEL-2023-010,,,,,,9,PINK JELLYFISH,135301,8511,PINK JELLYFISH,Crinière de lion,Cyanea capillata,a500eb19-5444-4cd3-8b28-42fed4ac6364,1,
,2023-06-30 12:09:13 UTC,952,No,TEL-2023-010,,,,,,9,SPONGES,558,8600,SPONGES,Éponges non-spécifié (Porifera),Porifera,858f3ad6-aa57-4ad2-80ee-710fc5683ade,5,
,2023-06-30 12:08:48 UTC,951,No,TEL-2023-010,,,,,,9,POLYMASTIA,131673,8605,POLYMASTIA,,Polymastiidae,5698d15c-00c5-4a96-afd8-9256e76a252f,2,
,2023-06-30 15:55:06 UTC,977,No,TEL-2023-010,,,,,,10,HADDOCK,126437,11,HADDOCK,Aiglefin,Melanogrammus aeglefinus,2a595a64-620c-4678-838e-d69cc81ffecd,,
,2023-06-30 15:55:30 UTC,979,No,TEL-2023-010,,,,,,10,YELLOWTAIL FLOUNDER; LIMANDA,1571969,42,YELLOWTAIL FLOUNDER; LIMANDA,,Myzopsetta ferruginea,9b021a5a-799a-42d1-8b26-a606b903999b,,
,2023-06-30 15:56:06 UTC,981,No,TEL-2023-010,,,,,,10,WINTER FLOUNDER,158885,43,WINTER FLOUNDER,Plie rouge,Pseudopleuronectes americanus,b0575f0d-61af-4a70-b7e2-2985f815e323,,
,2023-06-30 15:55:41 UTC,980,No,TEL-2023-010,,,,,,10,LONGHORN SCULPIN,159520,300,LONGHORN SCULPIN,Chaboisseau à dix-huit-épines,Myoxocephalus octodecemspinosus,dc8772ca-5ee4-4341-8535-4877abc47dfa,,
,2023-06-30 15:55:19 UTC,978,No,TEL-2023-010,,,,,,10,"MONKFISH,GOOSEFISH,ANGLER",159184,400,"MONKFISH,GOOSEFISH,ANGLER",Baudroie d'Amérique,Lophius americanus,eb394776-0410-4c53-aa21-a3a4b0aba073,,
,2023-06-30 15:57:06 UTC,983,No,TEL-2023-010,,,,,,10,NORTHERN SAND LANCE,151520,610,NORTHERN SAND LANCE,Lançon du nord,Ammodytes dubius,e1d1886b-027c-4fec-a4c7-328731d3839b,,
,2023-06-30 15:58:30 UTC,987,No,TEL-2023-010,,,,,,10,Bristled longbeak shrimp,158356,2214,Bristled longbeak shrimp,Crevette - Dichelopandalus leptocerus,Dichelopandalus leptocerus,0a120f9d-714f-48bc-925f-b39b246f8f17,1,
,2023-06-30 16:01:50 UTC,993,No,TEL-2023-010,,,,,,10,JONAH CRAB,158056,2511,JONAH CRAB,Crabe tourteau boreal,Cancer borealis,cdfcf0a9-f001-42b3-b1d4-6864a26ff297,,
,2023-06-30 16:01:03 UTC,991,No,TEL-2023-010,,,,,,10,BANK CLAM,140102,4312,BANK CLAM,Couteau de banks (pitot),Cyrtodaria siliqua,cc0d0342-5156-4500-b5e6-052a052f060a,1,
,2023-06-30 15:57:22 UTC,984,No,TEL-2023-010,,,,,,10,SHORT-FIN SQUID,153087,4511,SHORT-FIN SQUID,Encornet rouge nordique,Illex illecebrosus,a34b02ba-08d9-449c-ae3a-895ecbf356f7,,
,2023-06-30 15:59:31 UTC,989,No,TEL-2023-010,,,,,,10,Cushion Star (H. phrygiana),124043,6117,Cushion Star (H. phrygiana),Étoile de mer coussin (H. phrygiana),Hippasteria phrygiana,5ce7e263-b11b-4cc1-9301-11c58a374086,4,
,2023-06-30 15:57:35 UTC,985,No,TEL-2023-010,,,,,,10,BLOOD STAR  GENUS; INCL HENRICA SP,123276,6118,BLOOD STAR  GENUS; INCL HENRICA SP,Étoiles de mer sanguine (Henricia sp.),Henricia sp.,f974059b-1e00-4bd9-91ca-30cca314741b,1,
,2023-06-30 15:59:55 UTC,990,No,TEL-2023-010,,,,,,10,Brittle Stars unidentified (Ophiura sp.),123574,6212,Brittle Stars unidentified (Ophiura sp.),Ophiures non-spécifié (Ophiura sp.),Ophiura sp.,924f4307-315c-40cc-b402-e6d5686216e4,1,
,2023-06-30 15:58:07 UTC,986,No,TEL-2023-010,,,,,,10,SEA URCHIN  GREEN,124321,6411,SEA URCHIN  GREEN,Oursin vert,Strongylocentrotus droebachiensis,e024b31e-6a77-442b-8eee-c3d8535a66e8,1,
,2023-06-30 15:59:14 UTC,988,No,TEL-2023-010,,,,,,10,COMB JELLIES,1248,8100,COMB JELLIES,Cténophores non-spécifié (Ctenophora),Ctenophora (p.),b91f09d7-4d41-49ad-942d-80523a3fa5a8,4,
,2023-06-30 16:01:24 UTC,992,No,TEL-2023-010,,,,,,10,JELLYFISHES,135220,8500,JELLYFISHES,Méduse non-spécifié (Scyphozoa),Scyphozoa (c.),0201c618-97bd-47d6-9a2a-3520ebb5f770,1,
,2023-06-30 15:56:41 UTC,982,No,TEL-2023-010,,,,,,10,KNOTTED WRACK,145541,9331,KNOTTED WRACK,NA,Ascophyllum nodosum,6bcecc79-fa8d-11ec-a081-a08cfde36583,3,
,2023-06-30 19:20:50 UTC,1007,No,TEL-2023-010,,,,,,11,HADDOCK,126437,11,HADDOCK,Aiglefin,Melanogrammus aeglefinus,2a595a64-620c-4678-838e-d69cc81ffecd,,
,2023-06-30 19:20:32 UTC,1004,No,TEL-2023-010,,,,,,11,WHITE HAKE,126504,12,WHITE HAKE,Merluche blanche,Urophycis tenuis,8e60de8c-89fd-416d-8d5d-9f9e6d72c47c,,
,2023-06-30 19:20:59 UTC,1008,No,TEL-2023-010,,,,,,11,SQUIRREL OR RED HAKE,126503,13,SQUIRREL OR RED HAKE,Merluche-écureuil,Urophycis chuss,5976e380-8d3d-4038-8806-83434953a43a,,
,2023-06-30 19:16:58 UTC,999,No,TEL-2023-010,,,,,,11,SILVER HAKE,158962,14,SILVER HAKE,Merlu argenté,Merluccius bilinearis,23d02f66-fed3-41f2-b392-02acd2e705f7,,
,2023-06-30 19:03:24 UTC,994,No,TEL-2023-010,,,,,,11,REDFISH UNSEPARATED,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b,,
,2023-06-30 19:15:27 UTC,998,No,TEL-2023-010,,,,,,11,AMERICAN PLAICE,127137,40,AMERICAN PLAICE,Plie canadienne,Hippoglossoides platessoides,6122d593-0a34-4591-8ab6-65f693d17cc7,,
,2023-06-30 19:21:17 UTC,1011,No,TEL-2023-010,,,,,,11,WINTER FLOUNDER,158885,43,WINTER FLOUNDER,Plie rouge,Pseudopleuronectes americanus,b0575f0d-61af-4a70-b7e2-2985f815e323,,
,2023-06-30 19:21:07 UTC,1009,No,TEL-2023-010,,,,,,11,HERRING ATLANTIC,126417,60,HERRING ATLANTIC,Hareng atlantique,Clupea harengus,5d02abb7-3748-44b9-83cf-d72cdeaa02ac,,
,2023-06-30 19:21:40 UTC,1014,No,TEL-2023-010,,,,,,11,SHAD AMERICAN,158670,61,SHAD AMERICAN,Alose savoureuse,Alosa sapidissima,70a39611-09c3-4905-bcc1-c06548fbf372,,
,2023-06-30 19:15:12 UTC,997,No,TEL-2023-010,,,,,,11,ALEWIFE,158669,62,ALEWIFE,Gaspereau,Alosa pseudoharengus,34ce3029-ca39-4e4d-8e6a-b5bde509b173,,
,2023-06-30 19:19:53 UTC,1003,No,TEL-2023-010,,,,,,11,SPINY DOGFISH,105923,220,SPINY DOGFISH,Aiguillat commun,Squalus acanthias,1e170cdf-4f3b-47c9-bad4-64947d79bd6c,,
,2023-06-30 19:20:42 UTC,1006,No,TEL-2023-010,,,,,,11,"MONKFISH,GOOSEFISH,ANGLER",159184,400,"MONKFISH,GOOSEFISH,ANGLER",Baudroie d'Amérique,Lophius americanus,eb394776-0410-4c53-aa21-a3a4b0aba073,,
,2023-06-30 19:21:28 UTC,1012,No,TEL-2023-010,,,,,,11,BUTTERFISH,159828,701,BUTTERFISH,Stromatée à fossette,Peprilus triacanthus,af1c13d6-f851-488f-bf35-e047d1a85587,,
,2023-06-30 19:19:34 UTC,1002,No,TEL-2023-010,,,,,,11,Bristled longbeak shrimp,158356,2214,Bristled longbeak shrimp,Crevette - Dichelopandalus leptocerus,Dichelopandalus leptocerus,0a120f9d-714f-48bc-925f-b39b246f8f17,27,
,2023-06-30 19:22:03 UTC,1016,No,TEL-2023-010,,,,,,11,JONAH CRAB,158056,2511,JONAH CRAB,Crabe tourteau boreal,Cancer borealis,cdfcf0a9-f001-42b3-b1d4-6864a26ff297,,
,2023-06-30 19:21:48 UTC,1015,No,TEL-2023-010,,,,,,11,AMERICAN LOBSTER,156134,2550,AMERICAN LOBSTER,Homard américain,Homarus americanus,fa1d2e4f-ecf5-414f-a342-c3aa3c346bd2,,
,2023-06-30 19:14:32 UTC,995,No,TEL-2023-010,,,,,,11,SHORT-FIN SQUID,153087,4511,SHORT-FIN SQUID,Encornet rouge nordique,Illex illecebrosus,a34b02ba-08d9-449c-ae3a-895ecbf356f7,,
,2023-06-30 19:14:56 UTC,996,No,TEL-2023-010,,,,,,11,"LONGFIN SQUID, LONGFIN INSHORE SQUID; LOLIGO",574541,4512,"LONGFIN SQUID, LONGFIN INSHORE SQUID; LOLIGO",,Doryteuthis pealeii,f7103d59-0af7-46c5-9ee1-1e0435b33a09,,
,2023-06-30 19:20:34 UTC,1005,No,TEL-2023-010,,,,,,11,OCTOPUS,11718,4521,OCTOPUS,Pieuvre non-spécifié,Octopoda (o.),9379c9c5-9f91-46c3-89ef-aedcf996c1f6,2,
,2023-06-30 19:21:15 UTC,1010,No,TEL-2023-010,,,,,,11,Cushion Star (H. phrygiana),124043,6117,Cushion Star (H. phrygiana),Étoile de mer coussin (H. phrygiana),Hippasteria phrygiana,5ce7e263-b11b-4cc1-9301-11c58a374086,2,
,2023-06-30 19:18:45 UTC,1000,No,TEL-2023-010,,,,,,11,Sea Pen (P. aculeata),128515,8367,Sea Pen (P. aculeata),Plume de mer (P. aculeata),Pennatula aculeata,2f9985be-dbe1-11ec-bdaf-a08cfde36583,52,
,2023-06-30 19:19:13 UTC,1001,No,TEL-2023-010,,,,,,11,wild Star sea pen,128512,8368,wild Star sea pen,pennatule étoilée,Kophobelemnon stelliferum,b243ce04-db80-47a3-ae22-be506f998678,4,
,2023-06-30 19:21:35 UTC,1013,No,TEL-2023-010,,,,,,11,KNOTTED WRACK,145541,9331,KNOTTED WRACK,NA,Ascophyllum nodosum,6bcecc79-fa8d-11ec-a081-a08cfde36583,,
,2023-06-30 21:11:02 UTC,1027,No,TEL-2023-010,,,,,,12,SQUIRREL OR RED HAKE,126503,13,SQUIRREL OR RED HAKE,Merluche-écureuil,Urophycis chuss,5976e380-8d3d-4038-8806-83434953a43a,,
,2023-06-30 21:09:55 UTC,1022,No,TEL-2023-010,,,,,,12,SILVER HAKE,158962,14,SILVER HAKE,Merlu argenté,Merluccius bilinearis,23d02f66-fed3-41f2-b392-02acd2e705f7,,
,2023-06-30 21:06:27 UTC,1017,No,TEL-2023-010,,,,,,12,REDFISH UNSEPARATED,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b,,
,2023-06-30 21:10:39 UTC,1025,No,TEL-2023-010,,,,,,12,HERRING ATLANTIC,126417,60,HERRING ATLANTIC,Hareng atlantique,Clupea harengus,5d02abb7-3748-44b9-83cf-d72cdeaa02ac,,
,2023-06-30 21:11:32 UTC,1028,No,TEL-2023-010,,,,,,12,SHAD AMERICAN,158670,61,SHAD AMERICAN,Alose savoureuse,Alosa sapidissima,70a39611-09c3-4905-bcc1-c06548fbf372,,
,2023-06-30 21:10:51 UTC,1026,No,TEL-2023-010,,,,,,12,BARNDOOR SKATE,158548,200,BARNDOOR SKATE,Grande raie,Dipturus laevis,16cc1a43-db69-47ba-a541-f0ad36aff5e8,,
,2023-06-30 21:10:08 UTC,1023,No,TEL-2023-010,,,,,,12,SPINY DOGFISH,105923,220,SPINY DOGFISH,Aiguillat commun,Squalus acanthias,1e170cdf-4f3b-47c9-bad4-64947d79bd6c,,
,2023-06-30 21:14:51 UTC,1036,No,TEL-2023-010,,,,,,12,NORTHERN HAGFISH; GLUTINOSA,271309,241,NORTHERN HAGFISH; GLUTINOSA,Myxine de vase,Myxine limosa,a9abdfc4-0f05-4779-8683-c2d1838e88a8,,
,2023-06-30 21:14:23 UTC,1034,No,TEL-2023-010,,,,,,12,"MONKFISH,GOOSEFISH,ANGLER",159184,400,"MONKFISH,GOOSEFISH,ANGLER",Baudroie d'Amérique,Lophius americanus,eb394776-0410-4c53-aa21-a3a4b0aba073,,
,2023-06-30 21:08:55 UTC,1019,No,TEL-2023-010,,,,,,12,BUTTERFISH,159828,701,BUTTERFISH,Stromatée à fossette,Peprilus triacanthus,af1c13d6-f851-488f-bf35-e047d1a85587,,
,2023-06-30 21:16:40 UTC,1038,No,TEL-2023-010,,,,,,12,Bristled longbeak shrimp,158356,2214,Bristled longbeak shrimp,Crevette - Dichelopandalus leptocerus,Dichelopandalus leptocerus,0a120f9d-714f-48bc-925f-b39b246f8f17,53,
,2023-06-30 21:13:28 UTC,1032,No,TEL-2023-010,,,,,,12,JONAH CRAB,158056,2511,JONAH CRAB,Crabe tourteau boreal,Cancer borealis,cdfcf0a9-f001-42b3-b1d4-6864a26ff297,,
,2023-06-30 21:14:42 UTC,1035,No,TEL-2023-010,,,,,,12,Arctic Lyre Crab/Lesser toad crab,107323,2521,Arctic Lyre Crab/Lesser toad crab,Crabe lyre (arctique),Hyas coarctatus,49122567-60f1-43fb-9c29-dff4f32fcba4,,
,2023-06-30 21:15:04 UTC,1037,No,TEL-2023-010,,,,,,12,TOAD CRAB,107322,2527,TOAD CRAB,Crabe lyre (araignée),Hyas araneus,2e3c0a17-1a85-408d-adcd-948333d819f0,,
