"ASV"	"Sample.001"	"Sample.002"	"Sample.003"	"Sample.004"	"Sample.005"	"Sample.006"	"Sample.007"	"Sample.008"	"Sample.009"	"Sample.010"	"Sample.011"	"Sample.012"	"Sample.013"	"Sample.014"	"Sample.015"	"Sample.016"	"Sample.017"	"Sample.018"	"Sample.019"	"Sample.020"	"Sample.021"	"Sample.022"	"Sample.023"	"Sample.024"	"Sample.025"	"Sample.026"	"Sample.027"	"Sample.028"	"Sample.029"	"Sample.030"	"Sample.031"	"Sample.032"	"Sample.033"	"Sample.034"	"Sample.035"	"Sample.036"	"Sample.037"	"Sample.038"	"Sample.039"	"Sample.040"	"Sample.041"	"Sample.042"	"Sample.043"	"Sample.044"	"Sample.045"	"Sample.046"	"Sample.047"	"Sample.048"	"Sample.049"	"Sample.050"	"Sample.051"	"Sample.052"	"Sample.053"	"Sample.054"	"Sample.055"	"Sample.056"	"Sample.057"	"Sample.058"	"Sample.059"	"Sample.060"	"Sample.061"	"Sample.062"	"Sample.063"	"Sample.064"	"Sample.065"	"Sample.066"	"Sample.067"	"Sample.068"	"Sample.069"	"Sample.070"	"Sample.071"	"Sample.072"	"Sample.073"	"Sample.074"	"Sample.075"	"Sample.076"	"Sample.077"	"Sample.078"	"Sample.079"	"Sample.080"	"Sample.081"	"Sample.082"	"Sample.083"	"Sample.084"	"Sample.085"	"Sample.086"	"Sample.090"	"Sample.091"	"NCBIname"	"percentmatch"	"evalue"	"length"	"species"	"taxongroup"	"commonname"
"15fb2ed7c40539c7876b865783631a5d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"2fe9a3083df312e7d46342ebe6ceaea0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	865	0	0	0	0	0	0	0	0	0	0	0	"gi|821091582|gb|KP644368.1|"	98.75	1.29e-72	160	"Microgadus tomcod"	"bony fishes"	"Atlantic tomcod"
"a18c5006f55381668eb8f5bfb43e5d2d"	0	0	0	0	0	0	0	864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1799624616|gb|MN122931.1|"	98.765	1.02e-73	162	"Clupea harengus"	"bony fishes"	"Atlantic herring"
"cea057f21af89ea0da69c47a5f14e6a8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	860	0	0	"gi|2309725953|gb|OP537865.1|"	98.742	4.61e-72	159	"Anguilla rostrata"	"bony fishes"	"American eel"
"078826ee2840659a9afeb74833aa2e6a"	0	0	0	0	0	0	0	0	0	859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|2329468251|gb|OP057013.1|"	99.383	2.2e-75	162	"Brevoortia patronus"	"bony fishes"	"Gulf menhaden"
"9ff0e987842c925e25d0b32362ab8e92"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1347730035|ref|NC_037017.1|"	99.387	6.12e-76	163	"Alosa aestivalis"	"bony fishes"	"blueback shad"
"e93ca5736535aabd0653e5cfd4e0529c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1337992878|gb|MG570423.1|"	99.383	2.18e-75	162	"Catostomus commersonii"	"bony fishes"	"white sucker"
"e8adaefe7b6d593807be26f436c32446"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	132	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	31	0	41	96	0	0	80	73	145	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1517363219|gb|MH538898.1|"	99.371	9.92e-74	159	"Menidia menidia"	"bony fishes"	"Atlantic silverside"
"4104bf719582f8b0de0fad10f40dd02a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1642521931|ref|NC_042195.1|"	99.375	2.78e-74	160	"Salvelinus fontinalis x Salvelinus malma"	"bony fishes"	"Salvelinus fontinalis x Salvelinus malma"
"a596c87b13941862604759618942ac7e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	464	0	0	0	0	0	0	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1337992878|gb|MG570423.1|"	98.765	1.02e-73	162	"Catostomus commersonii"	"bony fishes"	"white sucker"
"0b9c9512757b027e1b2598bca0a4e732"	67	50	48	0	39	108	0	33	38	0	0	0	0	0	46	0	69	0	80	0	0	0	0	0	54	0	0	0	0	44	0	72	0	0	0	0	0	0	55	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"3393b453c81881fb48a91c7071522c85"	0	0	0	482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|2329468251|gb|OP057013.1|"	99.387	6.12e-76	163	"Brevoortia patronus"	"bony fishes"	"Gulf menhaden"
"bb2a13688766c18f01c7b341ab5a885b"	0	0	0	0	0	0	77	73	0	0	0	0	0	0	0	0	0	0	42	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	185	0	123	91	0	0	"gi|1799624616|gb|MN122931.1|"	99.383	2.18e-75	162	"Clupea harengus"	"bony fishes"	"Atlantic herring"
"ae9e42681ee313ffb8b7633955b4a3ae"	0	0	0	0	0	0	0	0	0	844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"b547edb40c0e81dd78ea63cccbedfe39"	0	0	0	0	0	0	842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|2329468151|gb|OP056913.1|"	99.375	2.78e-74	160	"Enchelyopus cimbrius"	"bony fishes"	"fourbeard rockling"
"cce4b2afaecb451276eec032781742ed"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1610104003|gb|MH301080.1|"	99.375	2.78e-74	160	"Perca flavescens"	"bony fishes"	"yellow perch"
"a6b918dd334d35215989364fb290ac3f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|2305131789|gb|OL457428.1|"	100	7.61e-75	158	"Fundulus diaphanus"	"bony fishes"	"banded killifish"
"75b24e3b7c1d590576d720d23d34c327"	0	839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1347730035|ref|NC_037017.1|"	99.387	6.12e-76	163	"Alosa aestivalis"	"bony fishes"	"blueback shad"
"60238e2c364f83a0af8dbb007e4cf9a0"	0	0	0	0	0	0	839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|2329468151|gb|OP056913.1|"	99.375	2.78e-74	160	"Enchelyopus cimbrius"	"bony fishes"	"fourbeard rockling"
"eb50c908f16b6833245e5809c0aa41dd"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	190	0	473	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1347730035|ref|NC_037017.1|"	99.387	6.12e-76	163	"Alosa aestivalis"	"bony fishes"	"blueback shad"
"c7548b537cbbcabee076a77d5b3b9600"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1799624491|gb|MN122853.1|"	99.371	9.92e-74	159	"Scomber scombrus"	"bony fishes"	"Atlantic mackerel"
"a6f381c2cba2551d9929a539ae5f55d3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	837	0	0	0	0	0	"gi|426259359|gb|KC193687.1|"	99.383	2.18e-75	162	"Clupea harengus"	"bony fishes"	"Atlantic herring"
"c9d3c96c6222359dd4cf4351a7c37ab7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|2309725953|gb|OP537865.1|"	99.371	9.92e-74	159	"Anguilla rostrata"	"bony fishes"	"American eel"
"6699889641499c43e46fba0b4018103b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	833	0	0	0	0	"gi|426259401|gb|KC193690.1|"	99.383	2.18e-75	162	"Clupea harengus"	"bony fishes"	"Atlantic herring"
"9c819757f7d42a37c4e58f519d163340"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	"gi|1799624491|gb|MN122853.1|"	100	7.67e-75	158	"Scomber scombrus"	"bony fishes"	"Atlantic mackerel"
"5df5b81e724164262a1322b132c66592"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1517363219|gb|MH538898.1|"	99.371	9.92e-74	159	"Menidia menidia"	"bony fishes"	"Atlantic silverside"
"7d977966bfc4651593ff13a8e217aacf"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1517363219|gb|MH538898.1|"	99.371	9.92e-74	159	"Menidia menidia"	"bony fishes"	"Atlantic silverside"
"c5fd020752f355800efb293f2d1479b1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	50	102	0	0	88	0	326	0	0	151	0	0	21	41	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1129799476|gb|KX686098.1|"	99.367	3.54e-73	158	"Fundulus heteroclitus"	"bony fishes"	"mummichog"
"5336ff0aede6a7c7b95253626fa1620c"	0	0	0	460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|2329468251|gb|OP057013.1|"	99.387	6.12e-76	163	"Brevoortia patronus"	"bony fishes"	"Gulf menhaden"
"e4fbeab541a99a2c206053aae872673a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1129799476|gb|KX686098.1|"	99.367	3.54e-73	158	"Fundulus heteroclitus"	"bony fishes"	"mummichog"
"bf07d2f915322e2cb5b935bdafa5d9bf"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	"gi|1799624491|gb|MN122853.1|"	99.371	9.92e-74	159	"Scomber scombrus"	"bony fishes"	"Atlantic mackerel"
"27a03959e8c4a833cbca25768ce47a92"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	820	0	0	0	0	0	"gi|1799624616|gb|MN122931.1|"	99.383	2.18e-75	162	"Clupea harengus"	"bony fishes"	"Atlantic herring"
"1bc2665fab5f787b77dec20b7b266c65"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1517363219|gb|MH538898.1|"	99.371	9.92e-74	159	"Menidia menidia"	"bony fishes"	"Atlantic silverside"
"d00e3d53be04471070cf4ea94e20ff12"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|2580283387|gb|OP057106.2|"	99.379	7.79e-75	161	"Urophycis chuss"	"bony fishes"	"red hake"
"6016305c3a171069f844fc14c3f11b97"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	194	0	0	0	0	0	108	0	0	0	146	0	114	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|2309725953|gb|OP537865.1|"	99.371	9.92e-74	159	"Anguilla rostrata"	"bony fishes"	"American eel"
"ae4249b06dc96bffe6174efdba339b59"	0	0	0	0	0	0	810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|2329468151|gb|OP056913.1|"	99.375	2.78e-74	160	"Enchelyopus cimbrius"	"bony fishes"	"fourbeard rockling"
"44b88ae492f84e289b9bc005555bbad7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	188	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	47	0	0	162	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1517363219|gb|MH538898.1|"	100	9.92e-74	156	"Menidia menidia"	"bony fishes"	"Atlantic silverside"
"efb6d46be749e3185ee9a20de80f657a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	671	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1825511897|gb|MT103924.1|"	99.371	9.92e-74	159	"Pseudopleuronectes americanus"	"bony fishes"	"winter flounder"
"b29a19d1037f124fdbfe85051ac16539"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1337992878|gb|MG570423.1|"	98.765	1.02e-73	162	"Catostomus commersonii"	"bony fishes"	"white sucker"
"492c25d72f1a4fcfc66afb0d1dddee29"	96	44	0	0	0	0	0	0	58	0	0	0	0	0	42	0	0	0	0	0	243	0	0	0	0	0	0	0	0	51	0	61	0	0	0	0	0	0	49	0	50	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"283a993b8c3584b27cc45cdda9ea4e9f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	282	0	0	0	0	0	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|2309725953|gb|OP537865.1|"	99.371	9.92e-74	159	"Anguilla rostrata"	"bony fishes"	"American eel"
"fc728e0d61d083c19871012757675913"	0	0	0	0	0	0	0	0	0	803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1799624477|gb|MN122852.1|"	99.371	9.92e-74	159	"Gadus morhua"	"bony fishes"	"Atlantic cod"
"6d12fb39b54a4f35a5bb82a6c83ef67a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1799624491|gb|MN122853.1|"	99.371	9.92e-74	159	"Scomber scombrus"	"bony fishes"	"Atlantic mackerel"
"458666e92a13e9a5df26979d1d2f9bda"	0	263	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1347730035|ref|NC_037017.1|"	99.387	6.12e-76	163	"Alosa aestivalis"	"bony fishes"	"blueback shad"
"d779fd5f4fdf32268d1094b2c38e021a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|2580283387|gb|OP057106.2|"	99.379	7.79e-75	161	"Urophycis chuss"	"bony fishes"	"red hake"
"27ffac4446058c14b5d07f2f15fe3ae6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1799624491|gb|MN122853.1|"	99.371	9.92e-74	159	"Scomber scombrus"	"bony fishes"	"Atlantic mackerel"
"fb6609582c51d84fa7d41c85699cdde2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1129799476|gb|KX686098.1|"	99.367	3.54e-73	158	"Fundulus heteroclitus"	"bony fishes"	"mummichog"
"62ea3b864950903fca60f90b30ee0202"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|2309725953|gb|OP537865.1|"	98.742	4.61e-72	159	"Anguilla rostrata"	"bony fishes"	"American eel"
"2ea73ccb3ea8f8e82dfa4988a43db4dc"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	33	0	27	121	0	0	91	77	158	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1517363219|gb|MH538898.1|"	99.371	9.92e-74	159	"Menidia menidia"	"bony fishes"	"Atlantic silverside"
"2a2d9980ac3b0cc75cf00f1d5c68bceb"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1799624491|gb|MN122853.1|"	99.371	9.92e-74	159	"Scomber scombrus"	"bony fishes"	"Atlantic mackerel"
